Speed,Vertical_Acceleration,Lateral_Acceleration,Longitudinal_Acceleration,Roll,Pitch,Yaw,Status
117.9,-0.004,0.042,0.006,-1.555,0.043,-0.58,1
82.8,0.004,0.007,-0.018,-1.516,-0.022,1.826,1
89.7,0.008,0.001,0.026,-1.577,0.005,0.246,1
81.5,-0.05,0.032,-0.013,-1.591,0.012,1.235,2
94.2,-0.002,-0.027,-0.037,-1.583,-0.026,-2.682,1
92.1,-0.044,0.011,-0.006,-1.525,-0.035,-0.886,1
92.9,0.022,-0.007,0.035,-1.569,0.002,-1.059,2
114.6,0.026,-0.032,0.022,-1.539,0.014,-2.955,2
135.6,-0.041,0.03,0.002,-1.548,0.007,0.385,2
102.1,-0.005,-0.001,0.014,-1.515,0.001,-2.694,1
141.3,-0.057,0.056,-0.006,-1.557,-0.002,2.816,2
84.1,-0.026,0.01,0.012,-1.533,0.068,-0.73,1
109.2,0.036,0.01,0.013,-1.533,-0.021,-2.437,2
105.2,-0.015,0.019,-0.045,-1.481,-0.024,-2.526,2
94.5,-0.049,0.022,-0.046,-1.552,-0.006,0.883,1
109.2,0.006,-0.018,0.046,-1.624,0,1.826,2
64.1,0.018,0.136,-0.036,-1.61,0.117,-2.947,2
123.2,-0.002,0.01,0.026,-1.55,-0.03,-0.144,2
117,0.007,-0.04,-0.007,-1.589,0.013,-0.701,2
78.7,-0.029,0.006,0.082,-1.464,0.011,2.042,2
109.2,-0.01,0.003,0,-1.548,0.011,2.043,2
73.3,-0.018,-0.004,-0.014,-1.551,-0.004,2.026,2
113.5,-0.05,0.008,-0.01,-1.565,0.048,-1.365,1
106.8,-0.016,0.002,0.03,-1.506,0.018,0.125,2
84.5,0,-0.011,0.006,-1.517,-0.068,-1.563,1
121.8,-0.063,-0.033,0.069,-1.509,-0.005,-2.189,2
87.4,-0.045,0.017,-0.002,-1.565,-0.061,-0.098,1
114.9,-0.019,0.019,-0.029,-1.504,0.039,0.097,2
100,-0.016,-0.044,-0.027,-1.544,0.012,0.172,2
71.9,0.004,0.041,0.008,-1.529,-0.026,2.201,1
87.6,0.008,0.02,0,-1.548,0.001,0.669,1
33.7,0.024,-0.019,0.083,-1.526,0.046,1.769,1
77.4,-0.015,0.042,0.067,-1.652,0.014,-0.889,2
71.5,-0.043,0.014,0.007,-1.573,0.01,-1.337,1
91.8,-0.02,0.021,-0.005,-1.562,0.043,-0.024,2
79.5,-0.036,0,0.008,-1.573,-0.005,2.929,2
79.4,-0.015,0.021,0.012,-1.545,0.028,2.94,2
89.9,0.008,0.015,-0.012,-1.626,0.006,-0.097,2
81,-0.035,0.007,-0.023,-1.597,-0.023,0.163,1
119.6,-0.01,0.008,0.025,-1.617,-0.006,2.598,2
123.7,0.007,0.01,-0.027,-1.574,0.005,2.711,2
92.6,0.03,-0.047,0.007,-1.529,-0.081,-1.638,1
76.5,0.004,-0.002,0.002,-1.606,-0.024,-0.121,1
97.2,-0.06,-0.024,-0.054,-1.537,-0.006,0.538,2
92.2,-0.034,-0.012,0.008,-1.499,-0.026,-1.141,1
128.2,-0.011,0.02,-0.005,-1.604,-0.008,0.31,2
84,-0.028,-0.022,-0.001,-1.494,0.046,1.216,1
85.1,-0.012,0.002,-0.003,-1.628,-0.053,-0.109,2
91.6,-0.04,0.051,0.01,-1.558,-0.016,-0.034,2
96.8,-0.045,0.015,-0.025,-1.555,-0.015,-2.648,1
94.3,-0.061,-0.037,-0.009,-1.562,-0.009,-1.337,2
87,-0.003,-0.005,0.011,-1.567,-0.052,-0.837,1
85.9,0.012,0.036,0.018,-1.503,0.015,1.453,2
87.6,0.043,0.019,-0.025,-1.495,-0.002,-0.045,1
113.5,-0.009,-0.017,0.002,-1.577,0.07,-1.185,1
99.3,-0.06,0.007,0.004,-1.551,-0.022,0.202,1
89.1,-0.101,-0.404,-0.025,-1.551,-0.437,-0.376,2
93.4,-0.053,0.026,-0.034,-1.691,-0.051,-0.029,1
88.2,0.004,0.027,0.016,-1.562,0.026,-0.932,1
118.1,0.042,-0.054,-0.221,-1.457,0,-1.601,2
77.8,-0.007,-0.01,-0.01,-1.576,0.014,2.96,2
68.7,-0.013,-0.025,-0.022,-1.552,0.031,2.881,2
88.3,-0.018,0.005,-0.007,-1.55,-0.045,-0.829,1
105.8,0.004,0,0.002,-1.588,0.007,-0.792,2
89.2,-0.009,-0.007,0.005,-1.518,0.044,-0.538,1
95.5,-0.029,-0.007,-0.005,-1.544,0.03,1.751,1
88.3,-0.013,-0.012,0.044,-1.546,0.008,0.179,1
100.4,-0.032,0.04,-0.004,-1.526,0,-1.326,2
131,-0.125,-0.37,-0.144,-1.608,-0.351,-0.481,2
100.4,-0.005,0.026,-0.018,-1.575,0.004,2.01,2
96.4,-0.017,-0.033,0,-1.535,-0.041,-2.068,1
105.7,-0.004,-0.008,-0.017,-1.563,-0.006,1.832,2
108.3,-0.014,0.016,-0.009,-1.583,0.01,1.84,2
115.7,-0.025,0.027,-0.017,-1.561,0.037,-1.156,1
109.2,0,0.031,0.016,-1.557,-0.012,2.569,1
117.7,0.021,0.042,-0.004,-1.541,0.021,-0.568,1
127.4,-0.031,0.024,-0.006,-1.556,-0.029,-2.826,2
118.2,-0.025,0.007,-0.006,-1.559,-0.004,-2.231,2
113.1,-0.019,0.03,-0.036,-1.575,-0.008,-2.636,1
97.8,-0.031,-0.021,0.017,-1.558,0.015,0.082,2
87,-0.025,0.017,-0.048,-1.469,0.001,1.808,1
86.4,-0.01,0.007,0.005,-1.565,-0.041,-0.302,1
83.7,-0.021,-0.054,-0.069,-1.559,-0.05,-2.694,1
86.7,-0.041,-0.049,-0.022,-1.569,0.037,0.196,2
91.8,-0.027,-0.02,0.071,-1.539,-0.088,-1.392,2
103,-0.027,-0.004,-0.009,-1.537,0.017,2.099,2
92.3,0.005,0.023,0.018,-1.588,-0.047,-2.883,1
90.9,-0.011,-0.018,-0.016,-1.568,-0.012,-0.077,2
87.7,-0.034,-0.033,-0.018,-1.554,0.037,-0.921,1
82.8,-0.01,0.002,0.001,-1.577,0.024,-0.931,1
79,0.006,0.009,0.022,-1.574,-0.02,-0.43,2
76.5,0.004,-0.004,0.016,-1.571,-0.033,-0.077,1
83,-0.02,-0.036,0.014,-1.506,0,0.642,1
57.7,-0.045,-0.042,-0.085,-1.608,0.232,2.812,2
108.2,0.016,0.014,-0.002,-1.555,0.025,0.007,2
118.3,0.006,-0.013,0.009,-1.557,0.024,2.831,1
93.3,-0.036,-0.036,0.015,-1.582,0.033,0.189,1
83.8,-0.102,-0.471,-0.039,-1.577,-0.439,-0.418,2
119.3,-0.066,-0.334,-0.105,-1.624,-0.285,-0.513,2
80.3,-0.007,0.007,-0.014,-1.49,0.041,-0.914,1
78.9,0.003,-0.003,-0.006,-1.53,0.013,2.946,2
80.1,-0.02,-0.087,-0.028,-1.523,-0.081,-2.913,2
85.8,-0.007,0.005,0.009,-1.57,-0.056,-0.654,2
89.4,0.002,0.006,-0.014,-1.62,0.001,-1.024,1
73.4,-0.021,-0.194,0.024,-1.556,-0.037,-0.036,1
110.6,-0.04,0.026,0,-1.571,0.011,1.939,1
92.1,-0.005,-0.032,0.02,-1.529,0.001,0.47,2
79.5,-0.017,0.005,0.033,-1.698,-0.053,-0.037,1
95.9,-0.039,-0.01,-0.064,-1.552,-0.092,-1.16,2
88.7,-0.036,0.032,-0.038,-1.541,-0.001,0.092,2
89.7,-0.008,-0.002,-0.004,-1.553,-0.018,-1.047,1
103.6,0.004,0.005,0.009,-1.536,0.012,-0.993,1
77.6,-0.094,-0.089,0.028,-1.548,0.062,-0.09,2
94.3,-0.054,0.035,-0.046,-1.55,0.063,-1.108,1
75.6,-0.018,-0.011,-0.014,-1.579,-0.018,-0.361,1
66.8,0.016,0.051,0.054,-1.596,-0.053,-2.745,1
85,-0.013,-0.007,-0.007,-1.572,0.01,0.045,1
96.7,-0.002,0.011,0.008,-1.582,-0.042,-1.263,2
82.3,-0.006,-0.016,0.003,-1.511,0.004,0.039,1
90.4,-0.021,-0.03,0.003,-1.531,-0.002,-0.048,2
105,0.016,-0.001,-0.034,-1.564,0.027,-0.396,1
86.7,-0.008,0.032,0.01,-1.544,0.007,-1.37,2
123,-0.039,-0.019,0.002,-1.6,0.024,-0.705,2
92.6,-0.009,0.018,0.001,-1.571,-0.068,1.267,2
104.5,-0.007,-0.011,-0.013,-1.531,0.013,-0.992,1
88.7,-0.016,-0.051,-0.011,-1.607,0.066,0.073,2
108.3,-0.022,0.011,-0.021,-1.579,0.028,-1.115,1
97.2,-0.018,0.01,0.013,-1.586,-0.001,3.056,2
96.4,-0.026,-0.003,-0.007,-1.57,-0.011,-0.656,1
107,0,-0.012,-0.009,-1.555,-0.006,3.125,2
85.2,0.001,0.003,0.047,-1.552,-0.038,-0.177,1
92.3,-0.02,-0.018,0.012,-1.558,-0.026,1.995,2
91.3,-0.01,-0.012,-0.01,-1.528,0.036,-0.924,1
114.2,0.03,-0.027,-0.005,-1.597,0.016,1.784,2
81.9,-0.028,-0.014,0.034,-1.571,-0.002,-0.381,2
92.7,0.017,0.002,0.029,-1.561,0.022,-2.98,2
87.7,-0.005,0.009,0.043,-1.607,-0.001,0.295,2
91.2,-0.039,-0.034,0.01,-1.551,-0.015,-3.004,2
103.2,0.002,-0.002,0.01,-1.559,-0.013,1.761,2
89.4,0.001,0.014,0.001,-1.498,-0.074,-1.452,2
93.1,-0.046,-0.011,0.027,-1.559,-0.002,0.489,2
88.1,0.006,0.006,0.004,-1.566,0.013,-0.056,2
103.1,-0.004,0,0.065,-1.58,-0.024,-0.956,2
89,-0.042,0.064,-0.041,-1.532,-0.015,0.112,2
87.7,-0.019,0.007,-0.002,-1.565,-0.002,1.936,2
76.8,-0.025,-0.008,-0.027,-1.554,0.025,-1.386,2
67.3,-0.031,-0.058,-0.044,-1.562,0.2,-0.527,1
64.4,-0.03,0.033,-0.002,-1.507,0.001,-0.594,1
75.2,-0.01,-0.014,-0.009,-1.526,0.013,-0.458,1
82.9,-0.046,0.018,0.004,-1.524,-0.017,-0.293,2
126.3,-0.024,0.046,-0.107,-1.59,0.023,-0.867,2
88.6,-0.031,0.042,-0.009,-1.607,0.018,0.62,1
94.5,0.027,0.049,0.007,-1.533,-0.03,1.33,2
75.9,-0.017,0.018,-0.005,-1.56,-0.024,2.156,1
93.1,-0.047,-0.005,0.005,-1.584,0.056,-2.095,1
99.2,-0.031,0.009,-0.002,-1.561,-0.026,-0.204,2
103.2,-0.007,-0.013,-0.031,-1.552,-0.11,2.522,2
71,-0.014,-0.015,0.016,-1.525,0.021,-1.4,1
79.4,0.004,0.017,-0.035,-1.536,-0.017,-0.112,2
84.5,-0.006,0.006,0.02,-1.553,-0.02,-0.251,1
93.3,0.008,-0.024,-0.012,-1.599,-0.018,-0.834,1
115.1,-0.062,-0.252,-0.153,-1.666,-0.319,-0.671,2
123.7,-0.014,0.001,-0.059,-1.598,-0.004,-0.764,2
84.9,0.012,-0.023,0.015,-1.613,0.016,0.142,1
99.2,-0.009,0.031,0.03,-1.556,-0.03,0.135,2
100.5,-0.019,-0.004,-0.008,-1.579,0.006,-0.934,1
89.6,-0.022,0.019,0.042,-1.459,-0.009,-2.571,2
73.6,0.023,0.047,0.007,-1.55,0.054,0.496,2
89.4,-0.047,0.01,0.033,-1.557,-0.172,0.488,2
85.8,-0.071,-0.379,0.011,-1.489,-0.382,-0.419,2
82.5,-0.053,-0.01,0.007,-1.511,-0.015,1.379,1
91.9,-0.026,0,-0.009,-1.5,-0.014,0.475,2
91.3,0.004,0.014,0.002,-1.57,0.079,1.815,1
85.3,0.035,0.015,-0.024,-1.517,0.019,1.024,1
86.7,-0.035,0.319,-0.039,-1.659,0.257,1.186,2
116.5,0.076,0.003,0.081,-1.527,-0.024,-2.458,2
73.9,-0.012,0.011,0.015,-1.656,-0.021,1.755,2
84.2,0.002,-0.01,0.01,-1.577,-0.033,1.107,2
82.3,-0.027,0.019,-0.012,-1.603,0.001,1.277,2
74.6,-0.001,-0.017,0.023,-1.548,0.017,2.958,2
99.6,-0.014,-0.005,-0.016,-1.574,0.012,-3.02,2
117.3,0.038,-0.019,-0.007,-1.512,0.003,3.133,2
92.2,-0.013,-0.004,0,-1.55,0.047,-1.744,1
117.9,-0.022,-0.001,0.003,-1.52,0.019,-0.536,2
94.6,-0.023,0.005,-0.013,-1.503,-0.073,-1.637,1
102.1,-0.021,-0.039,-0.042,-1.523,0.106,1.185,2
86.1,0.005,0.005,0.006,-1.586,-0.005,0.12,1
95.2,-0.028,0.009,0.004,-1.519,0.021,0.108,1
117.2,-0.037,-0.028,-0.007,-1.562,-0.04,-2.809,1
85.8,-0.027,0.005,-0.017,-1.524,0.031,1.368,1
100,-0.015,-0.001,0.023,-1.505,-0.006,0.126,1
70.1,-0.007,0.009,-0.012,-1.547,-0.035,1.823,2
97.9,-0.047,-0.008,0.001,-1.513,-0.05,0.906,2
99.4,-0.057,0.023,-0.006,-1.537,0.018,-1.511,1
119.6,0.007,-0.013,-0.041,-1.604,-0.006,-3.116,2
89.4,-0.001,0.002,-0.001,-1.552,-0.023,-0.276,1
110.5,-0.016,0.046,-0.052,-1.606,-0.026,-0.034,2
99.9,0.034,0.029,-0.002,-1.564,-0.005,-2.844,2
75.5,0.004,0.079,0.038,-1.684,-0.036,-0.007,1
105,0.03,-0.026,-0.002,-1.596,-0.014,-0.777,2
90.9,-0.037,0.01,0.037,-1.569,-0.082,-0.924,1
94.8,-0.015,-0.021,-0.111,-1.636,-0.034,-0.023,1
93.1,-0.012,-0.004,-0.013,-1.578,-0.016,-0.059,2
112.8,-0.028,0.016,0.001,-1.577,0.065,-1.304,1
117.3,-0.009,-0.001,-0.019,-1.536,0.028,-1.354,1
93.6,-0.017,0.017,-0.022,-1.539,0.024,0.324,1
93.1,-0.017,0.03,-0.028,-1.546,-0.003,-0.046,1
102,-0.015,-0.048,-0.036,-1.565,0.006,1.888,2
58.5,-0.009,0.006,0.057,-1.584,0.005,-3.101,2
98.3,-0.004,0.031,0,-1.597,0.007,0.391,2
86.3,-0.008,0.022,-0.007,-1.553,-0.015,0.037,2
86.9,-0.091,-0.432,-0.005,-1.572,-0.433,-0.505,2
96.8,-0.025,-0.044,0.009,-1.582,-0.015,-0.378,2
128.4,0.003,-0.058,-0.074,-1.562,-0.006,2.639,2
110.4,0,0.002,0.021,-1.603,0.004,-2.484,2
97.1,-0.033,-0.008,0.003,-1.541,-0.016,0.205,1
93.1,-0.01,0.031,-0.008,-1.543,0.001,-2.965,2
89.6,-0.013,-0.009,0.009,-1.594,-0.003,-0.124,2
83.3,-0.06,-0.003,0.04,-1.563,-0.037,1.83,1
124.1,-0.005,0.01,0.013,-1.552,0.001,2.502,1
92.1,-0.027,0.045,0.007,-1.585,0.011,-0.065,1
124.8,-0.023,-0.007,0.006,-1.546,-0.004,-2.358,2
70.3,-0.015,0.024,0.029,-1.587,0.023,0.439,2
57.3,-0.002,0.016,-0.005,-1.493,0.011,1.21,1
87.1,0.003,0.009,0.013,-1.567,-0.052,-0.833,1
94.6,-0.009,-0.017,-0.002,-1.51,0.031,-1.311,1
111,0.021,-0.02,-0.014,-1.499,-0.015,-2.839,1
70.8,-0.003,-0.005,-0.003,-1.436,-0.002,1.752,1
104,-0.002,0.021,0,-1.518,-0.019,2.019,2
104.7,-0.035,0.001,-0.014,-1.584,-0.001,-0.352,1
93.7,-0.005,0.024,0.052,-1.594,0.018,-0.838,1
119.9,0.004,0.002,-0.001,-1.556,0.003,1.968,1
88.6,-0.001,-0.007,-0.027,-1.6,-0.002,1.801,2
79.5,-0.034,-0.002,0.002,-1.521,0.009,-1.265,1
88.6,-0.033,0.001,-0.012,-1.609,0.048,1.544,2
90,-0.027,0.003,0.024,-1.551,-0.027,1.189,1
92.8,-0.017,-0.014,-0.014,-1.531,-0.011,-0.381,1
135.6,0.029,-0.026,-0.011,-1.585,-0.044,0.222,2
90.1,-0.033,-0.008,0.015,-1.583,-0.019,0.132,1
78,0.02,-0.047,0.027,-1.529,-0.022,-1.666,2
104.7,-0.044,-0.009,-0.002,-1.603,0.002,-0.746,2
87.4,-0.036,0.011,-0.044,-1.575,0.029,1.59,2
100.1,-0.018,0.003,-0.031,-1.565,-0.007,0.041,1
76.6,-0.02,-0.012,0.019,-1.513,0.04,-1.384,1
127.7,0.016,0.002,-0.018,-1.581,-0.039,2.383,1
91.3,-0.007,-0.03,-0.008,-1.517,-0.061,-1.824,1
82,-0.03,-0.062,-0.008,-1.545,0.027,-2.989,2
127.9,-0.007,0.023,-0.055,-1.605,-0.031,2.632,2
103.9,-0.029,-0.032,0.006,-1.572,0.043,0.057,2
112.1,-0.006,-0.014,0.001,-1.53,-0.008,-1.526,1
90.6,0.025,-0.012,0.014,-1.533,-0.064,-2.273,1
88.2,-0.023,0.016,0.009,-1.554,0.033,-1.235,1
88.8,0.003,-0.003,-0.017,-1.542,-0.041,-0.759,1
70.6,-0.034,0.013,-0.004,-1.546,0.012,-1.431,1
17,-0.015,0.004,-0.02,-1.388,-0.003,1.797,1
83.5,-0.008,-0.057,-0.012,-1.529,-0.025,1.114,2
95.5,-0.025,-0.033,-0.004,-1.581,-0.032,-2.562,1
112.9,-0.022,0.014,-0.01,-1.548,-0.003,-1.131,2
111.7,-0.031,-0.001,0.001,-1.521,0.034,2.766,2
65,0.029,0.048,0.077,-1.545,-0.01,-0.818,2
79.9,-0.023,0.026,0.004,-1.513,-0.003,-1.584,1
113,-0.016,-0.005,-0.027,-1.521,0.002,0.126,2
119.3,0.026,-0.011,-0.012,-1.52,0.004,2.634,2
119.6,-0.002,0.001,-0.006,-1.591,-0.051,2.438,1
85.1,-0.047,0.017,-0.029,-1.539,0.034,0.752,2
102.9,-0.003,0.001,-0.004,-1.517,0,-1.271,2
89.4,-0.005,0.025,-0.022,-1.561,-0.02,0.323,2
77.7,-0.018,0.015,0.01,-1.546,-0.012,3.028,2
103.6,-0.03,0.002,0.008,-1.56,0.009,-0.992,1
104.9,-0.012,-0.023,-0.013,-1.536,-0.049,0.227,1
70.1,-0.026,-0.006,0.002,-1.596,0.125,0.858,1
71.5,0.011,-0.049,-0.011,-1.682,-0.013,-2.422,1
90.1,-0.011,0.004,0.006,-1.521,0.034,-0.465,1
145.2,0.012,-0.015,-0.028,-1.527,-0.017,2.655,2
89.1,-0.061,0.009,0.004,-1.499,-0.014,1.685,1
94.5,-0.025,-0.009,-0.026,-1.592,0.052,-0.03,2
104.7,0.005,0.014,-0.05,-1.538,0.007,0.138,2
98.6,-0.031,0.001,0,-1.507,0.012,0.806,2
108.3,-0.014,0.006,0.006,-1.549,-0.047,-1.036,1
97.8,-0.032,0.017,-0.021,-1.525,-0.023,0.498,2
84.7,0.008,-0.009,-0.015,-1.576,0.04,0.468,1
85,0.019,-0.013,0,-1.57,-0.033,-0.125,1
86.7,0.01,-0.009,-0.068,-1.572,-0.037,-1.058,2
95.5,-0.046,0.016,-0.006,-1.55,-0.004,0.737,2
80.6,-0.01,-0.008,0.016,-1.526,-0.077,-1.707,1
125,-0.019,0.012,-0.024,-1.467,-0.007,2.786,2
120.9,-0.019,-0.013,-0.052,-1.553,-0.049,0.097,1
98.3,0,-0.01,0.049,-1.587,-0.044,-2.78,1
113.5,-0.027,0.033,0.02,-1.625,0.009,2.404,1
81.5,-0.028,0.014,-0.049,-1.58,-0.001,0.441,1
133.3,-0.031,0,0.016,-1.484,-0.064,-2.35,2
90.3,0.008,-0.029,-0.019,-1.518,-0.032,-0.709,1
99.8,0.004,0.015,0,-1.576,0.001,0.1,2
102.2,-0.031,-0.009,-0.004,-1.581,-0.028,3.128,2
110.7,-0.049,-0.316,-0.106,-1.64,-0.285,-0.546,2
85.5,-0.031,-0.001,0.002,-1.585,0.009,-3.038,2
92.6,-0.023,-0.027,-0.034,-1.585,-0.036,-0.003,1
77.7,-0.037,0.032,0.006,-1.521,0,-1.458,2
84.5,-0.011,-0.026,0.014,-1.543,0.046,1.593,2
87.7,0.002,0.001,-0.021,-1.546,-0.006,-2.964,2
73,-0.01,0.023,-0.012,-1.574,0.001,1.832,2
108.6,-0.006,0,-0.003,-1.562,-0.006,2.565,1
61.6,0.014,-0.242,-0.135,-1.655,0.057,1.299,2
117.7,-0.004,-0.011,0.013,-1.517,-0.022,-2.494,2
96.9,-0.021,-0.06,0.017,-1.526,0.025,2.771,2
88.6,-0.031,0.036,-0.018,-1.589,-0.008,0.087,1
89.2,-0.083,-0.446,-0.014,-1.55,-0.431,-0.367,2
116,0.016,0.005,-0.007,-1.546,0.021,-1.358,1
85.4,-0.008,0.024,0.015,-1.554,0.004,1.182,1
90,-0.011,0.008,-0.005,-1.555,-0.011,0.669,1
84.6,-0.039,0.076,-0.001,-1.552,-0.049,-0.101,1
86.6,-0.003,0.017,0.002,-1.573,-0.036,-1.401,2
93.3,-0.039,-0.003,-0.008,-1.557,-0.036,-0.135,1
112.5,-0.02,-0.011,0.003,-1.533,0.029,2.026,2
119.3,0.003,0.013,-0.015,-1.55,-0.016,2.455,1
106.5,0.006,0.01,-0.009,-1.557,-0.008,-3.075,2
107.4,-0.016,0.011,0.013,-1.57,0.006,0.044,2
111.9,-0.015,-0.027,-0.005,-1.644,0.012,-0.741,2
75.7,-0.009,0.004,-0.002,-1.601,0.027,0.272,2
87.2,0.024,0,0.041,-1.535,0.009,-0.043,1
118.8,-0.012,0.023,-0.011,-1.53,-0.086,1.951,2
139.2,-0.02,-0.008,-0.02,-1.596,-0.049,-2.435,2
89,-0.101,-0.401,0.001,-1.518,-0.401,-0.423,2
89.8,-0.001,-0.005,-0.004,-1.603,-0.058,0.342,1
81.1,0.024,-0.016,-0.004,-1.547,0.008,-1.572,1
83.1,-0.023,0.003,0.014,-1.556,0.009,1.458,2
78.8,-0.001,0,-0.006,-1.591,-0.007,0.132,2
96.7,-0.028,-0.005,-0.009,-1.568,0.039,0.759,1
141.4,-0.021,-0.012,-0.005,-1.508,0.011,2.899,2
109.7,-0.01,0.014,0.007,-1.573,0.061,2.811,2
100,-0.012,0.005,0.095,-1.441,-0.03,2.549,2
60.6,-0.006,-0.015,0.002,-1.524,0.029,2.174,1
86.5,-0.005,-0.007,0.005,-1.549,-0.025,-2.775,2
78.6,0.007,0.02,0.053,-1.565,-0.037,-2.747,1
94.9,-0.047,-0.002,0.037,-1.581,0.025,-0.149,2
114.1,-0.005,-0.016,-0.006,-1.62,-0.073,0.155,2
108.1,0.007,0.006,0.013,-1.552,0.021,-2.809,1
86.1,0.015,0.006,-0.005,-1.503,0.005,0.286,1
103.4,-0.024,0.005,-0.021,-1.529,-0.014,0.241,1
112.1,-0.048,0.03,-0.012,-1.504,0.004,0.127,2
102.8,-0.019,-0.017,0.022,-1.481,-0.015,-3.087,2
86.9,0.021,0.004,-0.004,-1.582,0.057,0.425,1
72.9,0.014,0.01,0.002,-1.627,-0.022,0.212,2
83.4,-0.035,0.023,0.01,-1.559,0.006,-0.405,2
100,-0.065,0.032,-0.014,-1.499,-0.037,0.034,2
90.5,-0.024,0.002,-0.013,-1.552,-0.055,-0.337,1
114.6,-0.03,-0.081,-0.001,-1.523,-0.065,-3.03,2
89,-0.016,-0.037,-0.011,-1.499,-0.008,-0.904,1
91.3,-0.018,-0.043,0.006,-1.531,-0.123,2.331,1
95,-0.019,-0.013,-0.011,-1.562,-0.013,-0.096,2
82.5,-0.007,0.001,0.04,-1.541,0.009,0,1
131.3,-0.03,-0.023,-0.002,-1.555,0.007,0.3,2
87.8,-0.08,-0.418,-0.016,-1.572,-0.433,-0.418,2
85.3,-0.068,-0.42,-0.032,-1.579,-0.427,-0.394,2
82.5,-0.019,-0.012,0.012,-1.534,-0.003,2.866,2
98,-0.043,-0.023,-0.014,-1.575,0.065,0.872,1
87.5,0.015,0.007,-0.047,-1.529,0.026,0.034,1
92.5,-0.015,0.02,-0.025,-1.585,0.006,0.396,1
107.5,-0.016,-0.027,-0.003,-1.563,-0.016,1.743,2
97.1,0.023,0.018,-0.02,-1.547,-0.047,-3.047,2
89.2,-0.051,-0.003,0.015,-1.595,-0.001,-0.921,1
85.3,-0.015,0.021,-0.003,-1.575,-0.021,-1.389,2
83.8,-0.013,0.02,0.033,-1.519,-0.021,-0.05,1
89.6,-0.046,-0.013,0,-1.584,-0.021,0.337,2
88.7,-0.035,-0.004,0.014,-1.524,-0.003,-1.24,1
81.4,-0.03,-0.021,-0.027,-1.549,0.027,2.902,2
74.2,-0.002,-0.231,-0.103,-1.639,0.074,0.369,1
141,0.01,-0.01,-0.008,-1.537,0.037,-2.35,2
80.2,-0.015,-0.027,-0.005,-1.521,0,-2.982,2
107.8,-0.019,0.023,-0.007,-1.624,-0.042,2.768,2
80.6,-0.002,0.035,-0.022,-1.517,0.029,-1.158,2
99.3,-0.026,-0.014,-0.006,-1.557,0.011,-2.831,1
93.2,0.072,-0.001,-0.001,-1.541,0.011,-0.076,2
94.7,0.066,0.015,0.018,-1.579,0.018,0.113,1
84.6,-0.016,0.023,0.018,-1.547,-0.013,0.087,2
78.2,0.012,0.016,0.036,-1.551,0.005,-0.133,1
107.4,-0.014,0.015,0.004,-1.565,-0.035,2.119,2
89.1,-0.103,-0.448,-0.02,-1.557,-0.451,-0.432,2
92.4,0.005,-0.012,0.005,-1.526,-0.051,-1.861,1
119.4,-0.019,-0.025,-0.028,-1.572,0.011,1.762,1
86.2,-0.103,-0.423,0.081,-1.46,-0.368,-0.347,2
131.9,0.024,0.014,0.017,-1.616,-0.054,-2.557,2
80.3,-0.007,-0.019,0.008,-1.532,-0.005,2.701,2
107.7,0.004,-0.013,0.019,-1.571,0.026,-1.083,1
85.2,0.022,-0.041,0.043,-1.545,0.005,0.103,2
108.2,-0.039,0.063,0.006,-1.54,-0.02,-1.257,2
109.8,-0.003,-0.022,-0.016,-1.544,0.003,1.775,1
72,-0.027,0.034,0.025,-1.579,0.016,-0.01,1
93.4,0.033,0.125,-0.015,-1.622,0.087,0.49,2
90.5,0.02,0.005,-0.029,-1.526,-0.007,1.049,1
98.7,0.001,-0.024,0.005,-1.534,-0.052,2.138,1
92.6,-0.038,-0.021,0.009,-1.598,-0.018,3.029,2
103.4,-0.018,-0.01,0.021,-1.537,0.038,-1.64,2
76.8,-0.031,-0.004,0.009,-1.6,0,-2.865,1
85.8,0.022,-0.004,-0.025,-1.555,0.012,0.258,1
131.6,-0.034,-0.03,-0.041,-1.53,-0.006,0.375,2
90.3,-0.026,0.008,-0.016,-1.496,-0.028,0.611,1
94.6,-0.019,0.007,-0.018,-1.534,-0.022,1.507,2
96.7,-0.024,0.031,0.005,-1.574,-0.03,0.067,2
76.6,-0.005,0.001,0.014,-1.522,-0.009,2.023,2
104.9,0.002,0.004,0,-1.558,-0.001,-2.763,1
118.7,-0.028,-0.019,-0.008,-1.578,-0.071,-0.14,1
99.7,-0.005,0.021,-0.006,-1.544,-0.031,2.055,2
107.6,0.004,0.025,-0.021,-1.555,0.019,2.067,2
90.7,-0.011,0.011,-0.008,-1.59,-0.063,0.467,1
122.6,-0.027,-0.011,0.005,-1.57,-0.014,2.595,1
117.6,-0.026,0.017,-0.014,-1.544,0.004,1.895,1
83.7,0.018,-0.004,0.004,-1.512,-0.025,-1.657,1
67.2,-0.034,-0.002,-0.008,-1.512,0.007,-2.953,1
121.9,-0.004,0.014,-0.052,-1.563,0.005,2.619,2
99.3,0,0.014,-0.004,-1.58,-0.034,-1.412,2
91.1,-0.074,-0.012,-0.034,-1.5,-0.004,-0.061,2
81.4,0.013,0.004,-0.011,-1.554,0.008,2.916,2
88.6,0.01,-0.018,0.018,-1.581,-0.034,-0.279,1
94.1,-0.02,-0.015,0.004,-1.545,-0.025,0.76,2
87.7,0.001,-0.008,-0.011,-1.547,-0.032,-0.825,1
